task,stage,network,train_size,total_epochs,seed,structures,atoms,mae_atom,rmse_atom,neutrality_abs_mean,raw_neutrality_abs_mean,mean_abs_charge_correction,element_mae_Cs,element_rmse_Cs,element_mae_I,element_rmse_I,element_mae_Pb,element_rmse_Pb,mode,run_id
temperature,temperature_ood_0600K,small,80,300,1,100,32000,0.007894829574553295,0.018597384767462963,5.458966612081895e-15,0.43753629595041277,0.0013673009248450399,0.00930999933864223,0.011907634094309658,0.0072026336336663615,0.019876025115804885,0.00855624763312517,0.020058731964135507,baseline,temperature__temperature_low_train__baseline__small__n080_te0300_r1_seed1
temperature,temperature_ood_0900K,small,80,300,1,100,32000,0.01535851452627103,0.05718094759140434,5.621059173677168e-15,0.8810579851269722,0.002753306203521788,0.011633397796715144,0.015493437882471461,0.01637631600838601,0.06956250928974296,0.016030226809481976,0.039892720185265775,baseline,temperature__temperature_low_train__baseline__small__n080_te0300_r1_seed1
temperature,temperature_ood_1200K,small,80,300,1,100,32000,0.03541968201880809,0.16435438283438808,6.658007478677064e-15,2.9215114338696004,0.0091297232308425,0.018282641405443428,0.027369904506322238,0.03925653365802525,0.1988288641506657,0.04104616771452129,0.1253553048472468,baseline,temperature__temperature_low_train__baseline__small__n080_te0300_r1_seed1
temperature,temperature_ood_0600K,small,80,300,2,100,32000,0.011085798774252179,0.018609271007828818,5.7509552675583106e-15,0.7857342660427094,0.002455419581383467,0.011542248273675795,0.014332887003987573,0.010329336068010888,0.016262862609782523,0.012898737393552441,0.027067528268222566,baseline,temperature__temperature_low_train__baseline__small__n080_te0300_r1_seed2
temperature,temperature_ood_0900K,small,80,300,2,100,32000,0.018716658774070673,0.03621153344926605,5.8852922535379546e-15,2.3810409504175185,0.007440752970054746,0.014696957242151256,0.018029344248542228,0.01757139566596015,0.032248953152258994,0.026172149630321658,0.055779329338513414,baseline,temperature__temperature_low_train__baseline__small__n080_te0300_r1_seed2
temperature,temperature_ood_1200K,small,80,300,2,100,32000,0.038671374626895696,0.09901749835643785,6.051825707231728e-15,1.903007173575461,0.005946897417423315,0.019833848321464755,0.02694542646724178,0.03705085927521335,0.08496199192660027,0.06237044698737373,0.1632196332550936,baseline,temperature__temperature_low_train__baseline__small__n080_te0300_r1_seed2
temperature,temperature_ood_0600K,small,80,600,0,100,32000,0.004624236634233966,0.015566451867034765,7.338574192772284e-15,0.2255414134263993,0.0007048169169574978,0.0046537285773665645,0.006038118588344733,0.003955833988438825,0.019054675442395082,0.006599952628486786,0.009266675450861213,baseline,temperature__temperature_low_train__baseline__small__n080_te0600_r1_seed0
temperature,temperature_ood_0900K,small,80,600,0,100,32000,0.010995163380680606,0.08202694098273687,5.2113868775904845e-15,1.1753364729881286,0.003672926478087902,0.0076063240432704335,0.014323603279583434,0.012328989873737251,0.10518495154279775,0.010382523238920837,0.01566229647382386,baseline,temperature__temperature_low_train__baseline__small__n080_te0600_r1_seed0
temperature,temperature_ood_1200K,small,80,600,0,100,32000,0.034323785478336505,0.2952322311486054,8.51985149097345e-15,3.469894142597914,0.01084341919561848,0.019323081612907123,0.04573160252999393,0.043162221448183116,0.379198583668931,0.022809181434226045,0.048417708592898255,baseline,temperature__temperature_low_train__baseline__small__n080_te0600_r1_seed0
temperature,temperature_ood_0600K,small,80,600,1,100,32000,0.00427070205680502,0.008920903701240055,6.882272529651346e-15,0.1361327488720417,0.00042541484022513024,0.004610804858457412,0.006077699596971481,0.0035790224276958417,0.008091465165286747,0.0060056381424801655,0.012828045692147289,baseline,temperature__temperature_low_train__baseline__small__n080_te0600_r1_seed1
temperature,temperature_ood_0900K,small,80,600,1,100,32000,0.008628192988489174,0.030788553824868847,6.445954880973659e-15,0.38388335838913923,0.00119963549496606,0.007127157897644792,0.011393522583845092,0.008597317101361114,0.03637099108978934,0.010221855740717732,0.025324215638495802,baseline,temperature__temperature_low_train__baseline__small__n080_te0600_r1_seed1
temperature,temperature_ood_1200K,small,80,600,1,100,32000,0.023987107503454896,0.11016191475081412,6.483702463810914e-15,2.659857759773731,0.00831205549929291,0.01729882121150149,0.029697449941059113,0.025531718970703273,0.13161217485169383,0.026041559393663195,0.08849296620211115,baseline,temperature__temperature_low_train__baseline__small__n080_te0600_r1_seed1
temperature,temperature_ood_0600K,small,80,600,2,100,32000,0.005352089981618338,0.012676131312632028,6.260547635861258e-15,0.16378093302249905,0.0005118154156953095,0.004533297624439,0.005752975951477721,0.005135896204970777,0.013366839547286805,0.006819463668740358,0.015307109280606782,baseline,temperature__temperature_low_train__baseline__small__n080_te0600_r1_seed2
temperature,temperature_ood_0900K,small,80,600,2,100,32000,0.010814187126769684,0.043897243896708314,7.164269177906135e-15,0.8579466724395753,0.0026810833513736727,0.006365038375050063,0.009007715023851117,0.011455322407564382,0.053344478002997,0.013339930036105216,0.031887320026114975,baseline,temperature__temperature_low_train__baseline__small__n080_te0600_r1_seed2
temperature,temperature_ood_1200K,small,80,600,2,100,32000,0.028567810546892,0.15315727800237192,5.937472735695337e-15,1.8261667439341545,0.0057067710747942335,0.01214087463822216,0.023904059209861866,0.03227384184120456,0.18706644928224525,0.03387665257262416,0.10831798390650614,baseline,temperature__temperature_low_train__baseline__small__n080_te0600_r1_seed2
temperature,temperature_ood_0600K,small,160,300,0,100,32000,0.005053423409978859,0.01493764318292655,6.080691505871983e-15,0.2585590052604674,0.0008079968914389605,0.005063980269129388,0.0064903074760245755,0.004295894148099857,0.017864244925047394,0.007315454336465332,0.010777202231682163,baseline,temperature__temperature_low_train__baseline__small__n160_te0300_r1_seed0
temperature,temperature_ood_0900K,small,160,300,0,100,32000,0.01123856115217204,0.06968265131066038,4.9316106753849455e-15,1.1947734102606773,0.003733666907064616,0.007931865878112147,0.014770968137880073,0.01213365636450665,0.08885985064628088,0.011859970789228099,0.019286233381536576,baseline,temperature__temperature_low_train__baseline__small__n160_te0300_r1_seed0
temperature,temperature_ood_1200K,small,160,300,0,100,32000,0.032657784825658016,0.24247353362579416,7.276401703393277e-15,3.1004686545580626,0.009688964545493945,0.01905897572169488,0.04635867504651402,0.04011990784549804,0.31092873955601846,0.023870224870101073,0.042283596667552034,baseline,temperature__temperature_low_train__baseline__small__n160_te0300_r1_seed0
temperature,temperature_ood_0600K,small,160,300,1,100,32000,0.004410677378135734,0.007947571025016024,6.692424392440444e-15,0.1297152093052864,0.00040536002907902,0.005084419361868641,0.0066731616099777735,0.003538294137804769,0.006437001957450659,0.006354085115395719,0.012123669309034262,baseline,temperature__temperature_low_train__baseline__small__n160_te0300_r1_seed1
temperature,temperature_ood_0900K,small,160,300,1,100,32000,0.00806195112397254,0.020786331204548442,6.513678485475794e-15,0.26886705935001376,0.0008402095604687929,0.007251719409920043,0.011396484263911362,0.007498106775519166,0.022263232891476345,0.010563715883385155,0.023313587343178236,baseline,temperature__temperature_low_train__baseline__small__n160_te0300_r1_seed1
temperature,temperature_ood_1200K,small,160,300,1,100,32000,0.01990728081963607,0.06021456463534626,4.948264020754323e-15,1.40197054117918,0.004381157941184938,0.014644856765880836,0.027704272581807986,0.020158003263505333,0.0604116378537277,0.024417537541783534,0.08007961218265552,baseline,temperature__temperature_low_train__baseline__small__n160_te0300_r1_seed1
temperature,temperature_ood_0600K,small,160,300,2,100,32000,0.005837775316170884,0.013569985771912887,5.515587986337778e-15,0.1943402773141862,0.0006073133666068319,0.005113925347104669,0.006439845402090146,0.005739411333672857,0.015345058437771786,0.006856717232731173,0.013146805888537191,baseline,temperature__temperature_low_train__baseline__small__n160_te0300_r1_seed2
temperature,temperature_ood_0900K,small,160,300,2,100,32000,0.011382355149561771,0.04648790822021844,6.340483693634269e-15,1.0339554131031037,0.0032311106659471994,0.007185628486797213,0.0097283200851497,0.012358721615833929,0.05778366416515044,0.012649982413509857,0.026346390810231796,baseline,temperature__temperature_low_train__baseline__small__n160_te0300_r1_seed2
temperature,temperature_ood_1200K,small,160,300,2,100,32000,0.029243650268195778,0.15682486101338172,6.368239269249898e-15,1.9315984944999218,0.0060362452953122555,0.012738822150509805,0.023506224242817328,0.03386390921676259,0.1950573408455199,0.031887701540181286,0.09097001664286349,baseline,temperature__temperature_low_train__baseline__small__n160_te0300_r1_seed2
temperature,temperature_ood_0600K,small,160,600,0,100,32000,0.00305180622675689,0.014558241784586413,6.66577903984944e-15,0.22908905208110808,0.0007159032877534628,0.003034540836291855,0.004046708171681984,0.002609386366597997,0.01837334418846376,0.004396331197698604,0.005531441246399171,baseline,temperature__temperature_low_train__baseline__small__n160_te0600_r1_seed0
temperature,temperature_ood_0900K,small,160,600,0,100,32000,0.008128997021471152,0.07489466839065405,6.616929226765933e-15,1.1372921040654183,0.003554037825204432,0.005868295139924156,0.010967496707081675,0.0093373144302653,0.096326004543977,0.006764746676635697,0.00946960022870469,baseline,temperature__temperature_low_train__baseline__small__n160_te0600_r1_seed0
temperature,temperature_ood_1200K,small,160,600,0,100,32000,0.028243989368865734,0.2807739370354789,6.9155792203901e-15,3.356072372198105,0.010487726163119078,0.016409800690307747,0.038067951273307775,0.03638633644968893,0.36135214189518267,0.015651136804954145,0.03153947242995176,baseline,temperature__temperature_low_train__baseline__small__n160_te0600_r1_seed0
temperature,temperature_ood_0600K,small,160,600,1,100,32000,0.003323908249556553,0.0072329845618330025,6.894484982922222e-15,0.27359996736049647,0.0008549998980015513,0.0038150361390435128,0.004932374988514401,0.0026488333566230733,0.007731219381671654,0.004858005038870032,0.007611619141066113,baseline,temperature__temperature_low_train__baseline__small__n160_te0600_r1_seed1
temperature,temperature_ood_0900K,small,160,600,1,100,32000,0.006874180253785744,0.03237608837476791,6.961098364399732e-15,0.3979747510701418,0.0012436710970941932,0.006664678926135821,0.010152071766507365,0.006512437868421935,0.040598828781351334,0.00816890873752709,0.013899504877841798,baseline,temperature__temperature_low_train__baseline__small__n160_te0600_r1_seed1
temperature,temperature_ood_1200K,small,160,600,1,100,32000,0.02104908225606632,0.13231742199140822,5.92081939032596e-15,1.9331026423722506,0.006040945757413283,0.01770619037229335,0.02811017127712741,0.022167455275373258,0.16739045838397643,0.02103685508191848,0.051871209828182385,baseline,temperature__temperature_low_train__baseline__small__n160_te0600_r1_seed1
temperature,temperature_ood_0600K,small,160,600,2,100,32000,0.003323130832926835,0.008714332910146007,5.616618281578667e-15,0.2857199805974959,0.0008928749393671749,0.0033038065558648683,0.004217870175547501,0.0028833411853605253,0.010412492380444678,0.004661824052687729,0.006053723549026687,baseline,temperature__temperature_low_train__baseline__small__n160_te0600_r1_seed2
temperature,temperature_ood_0900K,small,160,600,2,100,32000,0.007129209376365177,0.03718557946381687,6.2805316503045106e-15,0.6978924122452735,0.00218091378826648,0.00546098367718514,0.008749754959593434,0.007643167667032685,0.04740133568330541,0.0072555602035426926,0.009829471743794555,baseline,temperature__temperature_low_train__baseline__small__n160_te0600_r1_seed2
temperature,temperature_ood_1200K,small,160,600,2,100,32000,0.021247371513664254,0.13934531168795677,6.568079413682426e-15,1.6141955488920212,0.005044361090287566,0.013057487560101437,0.027797385271054947,0.024969782846756668,0.17743927373585722,0.01827002146794984,0.04311377074017325,baseline,temperature__temperature_low_train__baseline__small__n160_te0600_r1_seed2
temperature,temperature_ood_0600K,medium,5,300,0,100,32000,0.025113612167153042,0.04026384431587738,5.453415496958769e-15,1.2512960883975028,0.003910300276242197,0.03909858576324768,0.05107855567481863,0.018992779006715862,0.035008245268923426,0.02949113805236993,0.0426630429671069,baseline,temperature__temperature_low_train__baseline__medium__n005_te0300_r1_seed0
temperature,temperature_ood_0900K,medium,5,300,0,100,32000,0.03842002204168821,0.0965402749924884,4.846123502488808e-15,5.537849140912295,0.01730577856535092,0.04617273730764282,0.06338655654419464,0.033626380876555534,0.1126708663231811,0.04504823027113161,0.06706784306616387,baseline,temperature__temperature_low_train__baseline__medium__n005_te0300_r1_seed0
temperature,temperature_ood_1200K,medium,5,300,0,100,32000,0.06916236139644169,0.28872654630712496,7.969180870759374e-15,10.872723834514618,0.03397726198285818,0.06268607506052286,0.08963427193534122,0.06974790334887075,0.3634433106518394,0.0738820218750734,0.11183769415592844,baseline,temperature__temperature_low_train__baseline__medium__n005_te0300_r1_seed0
temperature,temperature_ood_0600K,medium,5,300,1,100,32000,0.02425792226545454,0.04373599746322739,4.2543746303636e-15,0.9922258745133877,0.0031007058578543362,0.042224777333074594,0.05695054914056991,0.016307879720799973,0.03727771699283673,0.030141194831798203,0.04638898328817531,baseline,temperature__temperature_low_train__baseline__medium__n005_te0300_r1_seed1
temperature,temperature_ood_0900K,medium,5,300,1,100,32000,0.03759799555631616,0.09663660241042131,5.889455589880299e-15,2.6019046585261822,0.00813095205789432,0.053698219749327106,0.076805078924636,0.029938757552952056,0.1074197035568961,0.044475485373397544,0.0785949511214006,baseline,temperature__temperature_low_train__baseline__medium__n005_te0300_r1_seed1
temperature,temperature_ood_1200K,medium,5,300,1,100,32000,0.06977185131757434,0.2755016818355289,7.879252805764736e-15,4.272628662213683,0.01335196456941776,0.07840981429812383,0.12056385024488361,0.061605042071913585,0.3230129697935328,0.08563431607400707,0.2279432067876584,baseline,temperature__temperature_low_train__baseline__medium__n005_te0300_r1_seed1
temperature,temperature_ood_0600K,medium,5,300,2,100,32000,0.025388597894931444,0.036612587582252755,5.259126467649366e-15,1.4447472073882819,0.004514835023088381,0.03734890788423945,0.048926529538276385,0.01931142646475564,0.029591083771497276,0.031659802196150846,0.04100860688154993,baseline,temperature__temperature_low_train__baseline__medium__n005_te0300_r1_seed2
temperature,temperature_ood_0900K,medium,5,300,2,100,32000,0.03717025915144768,0.0577284226753064,5.769343336403665e-15,5.397188599966467,0.016866214374895206,0.04500752712400936,0.0611147875936945,0.028027862168074832,0.050382502408204306,0.05676018212900452,0.07288790718310974,baseline,temperature__temperature_low_train__baseline__medium__n005_te0300_r1_seed2
temperature,temperature_ood_1200K,medium,5,300,2,100,32000,0.06031963190477909,0.10753180598718423,5.780376177710877e-15,8.973083268739282,0.02804088521481026,0.05946494273636926,0.08488256987019262,0.045703912502414214,0.10511860463498575,0.10502147928028353,0.1321386873907096,baseline,temperature__temperature_low_train__baseline__medium__n005_te0300_r1_seed2
temperature,temperature_ood_0600K,medium,5,600,0,100,32000,0.01982065580880735,0.031304201568974996,4.6540549192286564e-15,1.2933954882621765,0.0040418609008193015,0.029486746717419007,0.03781674313344746,0.015416681487113237,0.028556436150314633,0.02336648786527803,0.0319882631806253,baseline,temperature__temperature_low_train__baseline__medium__n005_te0600_r1_seed0
temperature,temperature_ood_0900K,medium,5,600,0,100,32000,0.03218494882563827,0.0810780900683594,6.410427744185654e-15,5.032890077978372,0.015727781493682418,0.034875252024226935,0.0455617679759648,0.02928984298383875,0.09659228973296737,0.03817996315244818,0.05293578597694387,baseline,temperature__temperature_low_train__baseline__medium__n005_te0600_r1_seed0
temperature,temperature_ood_1200K,medium,5,600,0,100,32000,0.06127418491769203,0.2538576002219203,7.924771949774367e-15,8.498696568161249,0.026558426775503904,0.04745791286821623,0.0643879738135892,0.06320403290143986,0.32093981101707775,0.06930091301592438,0.09521296074227123,baseline,temperature__temperature_low_train__baseline__medium__n005_te0600_r1_seed0
temperature,temperature_ood_0600K,medium,5,600,1,100,32000,0.015835702936782037,0.02823387018572084,5.505595979116152e-15,0.8241753266751766,0.002575547895859927,0.026207093810851803,0.03393520654432494,0.010799450852437682,0.023069626544086223,0.020573068315745333,0.03517862814925935,baseline,temperature__temperature_low_train__baseline__medium__n005_te0600_r1_seed1
temperature,temperature_ood_0900K,medium,5,600,1,100,32000,0.026236351230047878,0.07576251143398317,6.1469579426542964e-15,2.0549304699897766,0.006421657718718053,0.030727263698092432,0.04149869499338216,0.020623741838416514,0.08617128302135325,0.03858326693689742,0.06856514387886828,baseline,temperature__temperature_low_train__baseline__medium__n005_te0600_r1_seed1
temperature,temperature_ood_1200K,medium,5,600,1,100,32000,0.05634550050717371,0.24164503498678666,8.411049634560187e-15,3.299848080575466,0.010312025251798331,0.044278732593505996,0.06722176388212577,0.049267644942034776,0.28318774235838723,0.08964583511625823,0.2164646780961775,baseline,temperature__temperature_low_train__baseline__medium__n005_te0600_r1_seed1
