task,stage,network,train_size,total_epochs,seed,structures,atoms,mae_atom,rmse_atom,neutrality_abs_mean,raw_neutrality_abs_mean,mean_abs_charge_correction,element_mae_Cl,element_rmse_Cl,element_mae_Na,element_rmse_Na,mode,run_id
deformation,deformation_ood_lambda0p75,medium,80,600,0,320,69120,0.001569838878905927,0.0021661741949848667,9.096889908022376e-15,0.029141043685376643,0.00013491223928415114,0.0013431162007289735,0.0018776725615792197,0.00179656155708288,0.002420530321547161,ic,deformation_low_train__detaqscf__medium__n080_te0600_r3_seed0
deformation,deformation_ood_lambda1p0,medium,80,600,0,320,69120,0.0018191795125849601,0.0025535594517213296,9.347730922648623e-15,0.03071156144142151,0.00014218315482139587,0.0015164409589088828,0.0021181715710674744,0.0021219180662610374,0.002924838618192844,ic,deformation_low_train__detaqscf__medium__n080_te0600_r3_seed0
deformation,deformation_ood_lambda0p5,medium,80,600,1,320,69120,0.0014593128095616028,0.002006758324628366,8.83702833132105e-15,0.04672493208199739,0.0002163191300092472,0.0013534991558646306,0.0018629957400671377,0.0015651264632585752,0.0021408887919324975,ic,deformation_low_train__detaqscf__medium__n080_te0600_r3_seed1
deformation,deformation_ood_lambda0p75,medium,80,600,1,320,69120,0.0015753440803398515,0.002148187823277587,9.185360805297194e-15,0.07122054044157267,0.00032972472426654007,0.001476661050874249,0.002017136505026185,0.0016740271098054536,0.0022716914773461077,ic,deformation_low_train__detaqscf__medium__n080_te0600_r3_seed1
deformation,deformation_ood_lambda1p0,medium,80,600,1,320,69120,0.001828130180584982,0.002496720461655837,8.754455493864555e-15,0.07761635463684798,0.00035933497517059244,0.0017133540257496,0.002310114747711361,0.0019429063354203641,0.0026703175803091937,ic,deformation_low_train__detaqscf__medium__n080_te0600_r3_seed1
deformation,deformation_ood_lambda0p5,medium,80,600,2,320,69120,0.001626876658879461,0.0022422205246733296,9.56561219123131e-15,0.030035854130983353,0.00013905488023603402,0.0017546524267690964,0.002438734971317357,0.0014991008909898257,0.002026740610489268,ic,deformation_low_train__detaqscf__medium__n080_te0600_r3_seed2
deformation,deformation_ood_lambda0p75,medium,80,600,2,320,69120,0.0018326472145612563,0.00252761430920493,9.512876597561615e-15,0.053899987041950224,0.0002495369770460658,0.0020343899586977663,0.0028461991581211457,0.0016309044704247463,0.0021625953261083107,ic,deformation_low_train__detaqscf__medium__n080_te0600_r3_seed2
deformation,deformation_ood_lambda1p0,medium,80,600,2,320,69120,0.0022555764904517214,0.0031443729971121323,9.212769436217627e-15,0.09706130512058735,0.0004493578940767933,0.0026373375209261737,0.0036765031745267574,0.0018738154599772692,0.002501497051293595,ic,deformation_low_train__detaqscf__medium__n080_te0600_r3_seed2
deformation,deformation_ood_lambda0p5,medium,160,300,0,320,69120,0.0014676517842239119,0.002047554547489695,9.308526172091547e-15,0.03675566893070936,0.00017016513393846924,0.0012795823910471628,0.0017842935820952682,0.0016557211774006605,0.00228062615585832,ic,deformation_low_train__detaqscf__medium__n160_te0300_r3_seed0
deformation,deformation_ood_lambda0p75,medium,160,300,0,320,69120,0.0016042698482520985,0.00223319353739237,8.986561494950251e-15,0.04098223466426134,0.0001897325678900988,0.0013833455319340062,0.0019429576672384237,0.001825194164570191,0.0024898237395891126,ic,deformation_low_train__detaqscf__medium__n160_te0300_r3_seed0
deformation,deformation_ood_lambda1p0,medium,160,300,0,320,69120,0.0018664722767944698,0.0026443386897570128,9.174258575050943e-15,0.0572925828397274,0.000265243439072812,0.0015560785280374502,0.002184754860109159,0.0021768660255514893,0.003035111268721639,ic,deformation_low_train__detaqscf__medium__n160_te0300_r3_seed0
deformation,deformation_ood_lambda0p5,medium,160,300,1,320,69120,0.0015103364369700393,0.0020592873724080514,9.771003450786964e-15,0.04949166215956211,0.0002291280655535283,0.0014228366684252906,0.0019288338425884094,0.0015978362055147888,0.0021819553093508,ic,deformation_low_train__detaqscf__medium__n160_te0300_r3_seed1
deformation,deformation_ood_lambda0p75,medium,160,300,1,320,69120,0.0016469225743517217,0.0022256283055925442,9.535081058054119e-15,0.07766709104180336,0.0003595698659342748,0.001568298586561192,0.0021016996837561197,0.0017255465621422513,0.0023430111285712893,ic,deformation_low_train__detaqscf__medium__n160_te0300_r3_seed1
deformation,deformation_ood_lambda1p0,medium,160,300,1,320,69120,0.0019424042887398042,0.002621358407938295,8.754108549169359e-15,0.08223996050655842,0.0003807405579007335,0.001826097688507366,0.0024201863978335634,0.0020587108889722422,0.002808155552222666,ic,deformation_low_train__detaqscf__medium__n160_te0300_r3_seed1
deformation,deformation_ood_lambda0p5,medium,160,300,2,320,69120,0.001686425604480632,0.0023543354999082523,9.338016471183153e-15,0.02773358505219221,0.00012839622709348247,0.0018298138282261797,0.0025640103945095754,0.001543037380735084,0.002124062614214405,ic,deformation_low_train__detaqscf__medium__n160_te0300_r3_seed2
deformation,deformation_ood_lambda0p75,medium,160,300,2,320,69120,0.0019089223261902156,0.002658929345642622,9.45632461224477e-15,0.044300883822143075,0.0002050966843617735,0.002132344481120696,0.0030020845545896155,0.0016855001712597353,0.0022643539602574237,ic,deformation_low_train__detaqscf__medium__n160_te0300_r3_seed2
deformation,deformation_ood_lambda1p0,medium,160,300,2,320,69120,0.002368431703983748,0.0033210557224965507,8.903988657493756e-15,0.08886464275419712,0.00041141038312128304,0.0027821108676008995,0.0038965346786931044,0.001954752540366598,0.0026221822441615684,ic,deformation_low_train__detaqscf__medium__n160_te0300_r3_seed2
deformation,deformation_ood_lambda0p5,medium,160,600,0,320,69120,0.0011429945792570397,0.0015358014379689652,9.563877467755333e-15,0.0666231207549572,0.0003084403738655426,0.0010187381683671218,0.001371416417396753,0.0012672509901469574,0.0016842176592797432,ic,deformation_low_train__detaqscf__medium__n160_te0600_r3_seed0
deformation,deformation_ood_lambda0p75,medium,160,600,0,320,69120,0.0012516402258104624,0.0016841443212969839,8.824538322294018e-15,0.05807325318455696,0.0002688576536322082,0.001087531368395081,0.0014791289552309708,0.001415749083225844,0.0018667784345527173,ic,deformation_low_train__detaqscf__medium__n160_te0600_r3_seed0
deformation,deformation_ood_lambda1p0,medium,160,600,0,320,69120,0.0014683970437427937,0.002015034636054945,9.096196018631986e-15,0.053930725529789926,0.00024967928486013856,0.001227853873384342,0.0016771231316895262,0.0017089402141012458,0.0023039069360879317,ic,deformation_low_train__detaqscf__medium__n160_te0600_r3_seed0
deformation,deformation_ood_lambda0p5,medium,160,600,1,320,69120,0.0012377408369612308,0.0016863279175766716,9.294995328978927e-15,0.043033679760992524,0.00019922999889348392,0.0011874764737390769,0.0016179521700008094,0.0012880052001833845,0.0017520372332763422,ic,deformation_low_train__detaqscf__medium__n160_te0600_r3_seed1
deformation,deformation_ood_lambda0p75,medium,160,600,1,320,69120,0.001323490397021269,0.0017879449485697287,8.886641422733988e-15,0.06078130267560482,0.00028139491979446674,0.0012873470747941753,0.0017459044142273175,0.0013596337192483623,0.0018290194243401534,ic,deformation_low_train__detaqscf__medium__n160_te0600_r3_seed1
deformation,deformation_ood_lambda1p0,medium,160,600,1,320,69120,0.0015075338383435826,0.002031838497316435,9.287015600989435e-15,0.06315990034490823,0.00029240694604124186,0.0014626620008881025,0.0019568285377098396,0.0015524056757990632,0.0021041761885257112,ic,deformation_low_train__detaqscf__medium__n160_te0600_r3_seed1
deformation,deformation_ood_lambda0p5,medium,160,600,2,320,69120,0.0012136023351012385,0.0016523588721053717,8.931050343718993e-15,0.030902716517448425,0.0001430681320252242,0.0012718915670090678,0.0017645488196775844,0.0011553131031934098,0.0015319749173616113,ic,deformation_low_train__detaqscf__medium__n160_te0600_r3_seed2
deformation,deformation_ood_lambda0p75,medium,160,600,2,320,69120,0.0013550580026398553,0.0018582834869203936,9.499345754448996e-15,0.028133692033588887,0.00013024857422957818,0.0014643948826528772,0.002053197233471037,0.0012457211226268331,0.0016403707373605866,ic,deformation_low_train__detaqscf__medium__n160_te0600_r3_seed2
deformation,deformation_ood_lambda1p0,medium,160,600,2,320,69120,0.0016707133037703744,0.0023121994025858735,9.259260025373806e-15,0.031820719316601756,0.00014731814498426736,0.00190395049160584,0.002649394455581269,0.001437476115934909,0.00191657015873987,ic,deformation_low_train__detaqscf__medium__n160_te0600_r3_seed2
deformation,deformation_ood_lambda0p5,large,5,300,0,320,69120,0.007042293762572592,0.009584177358062813,9.428915981324337e-15,0.11612751642242074,0.0005376273908445405,0.007386316865633417,0.010078042790046633,0.006698270659511768,0.009063441111608598,ic,deformation_low_train__detaqscf__large__n005_te0300_r3_seed0
deformation,deformation_ood_lambda0p75,large,5,300,0,320,69120,0.007830473594143936,0.010685346790191032,9.247810850432359e-15,0.1461018804460764,0.0006763975946577611,0.008351768057262244,0.011508286164203333,0.007309179131025626,0.009793498946551116,ic,deformation_low_train__detaqscf__large__n005_te0300_r3_seed0
deformation,deformation_ood_lambda1p0,large,5,300,0,320,69120,0.009012019994311912,0.012367869686271162,9.22074916420712e-15,0.32968516517430546,0.0015263202091403028,0.009707855135065072,0.013315755870434579,0.008316184853558749,0.01134103376029528,ic,deformation_low_train__detaqscf__large__n005_te0300_r3_seed0
deformation,deformation_ood_lambda0p5,large,5,300,1,320,69120,0.006946664758335443,0.00936090781227671,9.376180387654642e-15,0.11116082575172186,0.000514633452554268,0.007307284721748236,0.009803983897749979,0.006586044794922651,0.008895790570407182,ic,deformation_low_train__detaqscf__large__n005_te0300_r3_seed1
deformation,deformation_ood_lambda0p75,large,5,300,1,320,69120,0.0076631974119369525,0.010254069400452237,9.037215420448775e-15,0.12649771431460977,0.0005856375662713414,0.008123804378635935,0.010881592013980002,0.007202590445237967,0.009585553389339006,ic,deformation_low_train__detaqscf__large__n005_te0300_r3_seed1
deformation,deformation_ood_lambda1p0,large,5,300,1,320,69120,0.009022602185280225,0.011939161219142411,9.171483017489379e-15,0.18855071421712638,0.0008729199732274369,0.009432580983358856,0.012361540720836702,0.008612623387201599,0.011501280460907136,ic,deformation_low_train__detaqscf__large__n005_te0300_r3_seed1
deformation,deformation_ood_lambda0p5,large,5,300,2,320,69120,0.006858214387377604,0.00920162634701138,9.022296798555374e-15,0.11094518769532442,0.0005136351282190945,0.006674491810556169,0.009093284953401629,0.0070419369641990396,0.009308706871325768,ic,deformation_low_train__detaqscf__large__n005_te0300_r3_seed2
deformation,deformation_ood_lambda0p75,large,5,300,2,320,69120,0.007840741106568655,0.010294389757809832,9.574632753306388e-15,0.13463643863797187,0.0006233168455461661,0.00803027972237262,0.01074371746718162,0.007651202490764693,0.009824533370943196,ic,deformation_low_train__detaqscf__large__n005_te0300_r3_seed2
deformation,deformation_ood_lambda1p0,large,5,300,2,320,69120,0.009409412502538572,0.012110372523722483,9.401507350403904e-15,0.277293486520648,0.001283766141299296,0.010130600543773832,0.013179837713444994,0.00868822446130331,0.010936824181357125,ic,deformation_low_train__detaqscf__large__n005_te0300_r3_seed2
deformation,deformation_ood_lambda0p5,large,5,600,0,320,69120,0.003425806521897016,0.004978601107015702,9.520856325551107e-15,0.04244077168405056,0.00019648505409282667,0.0036783798476067897,0.005420145735307576,0.0031732331961872437,0.004493880080018052,ic,deformation_low_train__detaqscf__large__n005_te0600_r3_seed0
deformation,deformation_ood_lambda0p75,large,5,600,0,320,69120,0.0039460584184104405,0.005872617621076839,8.586881206085195e-15,0.0537188533693552,0.00024869839522849636,0.004387861427363004,0.00667508897026331,0.003504255409457878,0.004941504091451663,ic,deformation_low_train__detaqscf__large__n005_te0600_r3_seed0
deformation,deformation_ood_lambda1p0,large,5,600,0,320,69120,0.00483316584291104,0.007351166981583537,8.700332121414078e-15,0.08647176111117005,0.00040033222736652805,0.00559046733435352,0.008482998541131652,0.004075864351468559,0.006009829259921306,ic,deformation_low_train__detaqscf__large__n005_te0600_r3_seed0
deformation,deformation_ood_lambda0p5,large,5,600,1,320,69120,0.0034752355371403866,0.004899390236427516,9.567346914707286e-15,0.06474744770675897,0.00029975670234610644,0.00355978565966386,0.005163588661379774,0.0033906854146169125,0.004620108387654208,ic,deformation_low_train__detaqscf__large__n005_te0600_r3_seed1
deformation,deformation_ood_lambda0p75,large,5,600,1,320,69120,0.003910591986604592,0.005486012731558191,8.632677905850982e-15,0.0568873830139637,0.00026336751395353563,0.004060007017955378,0.005930992180808523,0.003761176955253806,0.005001600057264205,ic,deformation_low_train__detaqscf__large__n005_te0600_r3_seed1
deformation,deformation_ood_lambda1p0,large,5,600,1,320,69120,0.00460733245652289,0.006362611292818519,8.679168495007161e-15,0.07346756476908922,0.0003401276146717094,0.0048731211339256425,0.006903788055878119,0.004341543779120141,0.005770905943308912,ic,deformation_low_train__detaqscf__large__n005_te0600_r3_seed1
deformation,deformation_ood_lambda0p5,large,5,600,2,320,69120,0.0032578126779043296,0.004577055585086372,9.289097269160607e-15,0.04351481962949037,0.0002014574982846777,0.0032638813974367725,0.004654779876463996,0.0032517439583718867,0.004497988434801329,ic,deformation_low_train__detaqscf__large__n005_te0600_r3_seed2
deformation,deformation_ood_lambda0p75,large,5,600,2,320,69120,0.0036121554871694035,0.004988903099833025,8.666331541284933e-15,0.048698142357170585,0.0002254543627646786,0.0037810847106030717,0.005356455757411314,0.0034432262637357344,0.004592024607723953,ic,deformation_low_train__detaqscf__large__n005_te0600_r3_seed2
deformation,deformation_ood_lambda1p0,large,5,600,2,320,69120,0.0041573139776355,0.005653477446610654,8.588962874256367e-15,0.06802092902362347,0.0003149117084427013,0.004598517845904095,0.006275452726098677,0.0037161101093669048,0.004954019333952111,ic,deformation_low_train__detaqscf__large__n005_te0600_r3_seed2
deformation,deformation_ood_lambda0p5,large,10,300,0,320,69120,0.005917580412844175,0.008080205569867998,8.811007479181398e-15,0.08711878769099712,0.00040332772079165334,0.005955772628718335,0.008179173539258927,0.005879388196970016,0.007980010295565932,ic,deformation_low_train__detaqscf__large__n010_te0300_r3_seed0
deformation,deformation_ood_lambda0p75,large,10,300,0,320,69120,0.006599553876397724,0.009031237812951114,8.834252773759488e-15,0.0877219656482339,0.00040612021133441616,0.006762184489733029,0.009400977989819977,0.006436923263062415,0.008645699838826027,ic,deformation_low_train__detaqscf__large__n010_te0300_r3_seed0
deformation,deformation_ood_lambda1p0,large,10,300,0,320,69120,0.007595449269099119,0.010514516664678623,9.61418444855866e-15,0.1261943549849093,0.0005842331249301355,0.007900058506518176,0.010972438768299316,0.007290840031680062,0.010035721641194078,ic,deformation_low_train__detaqscf__large__n010_te0300_r3_seed0
deformation,deformation_ood_lambda0p5,large,10,300,1,320,69120,0.00501712686077622,0.0069465915630836615,9.334547024231199e-15,0.07074391124770045,0.00032751810762824286,0.005368158638671191,0.007408004498926952,0.004666095082881248,0.006452266116062499,ic,deformation_low_train__detaqscf__large__n010_te0300_r3_seed1
deformation,deformation_ood_lambda0p75,large,10,300,1,320,69120,0.0055253453821244684,0.007515640074689949,8.945968965612394e-15,0.07133988989517093,0.00033027726803319874,0.005881023800734492,0.008009058946872502,0.005169666963514447,0.006987464937306851,ic,deformation_low_train__detaqscf__large__n010_te0300_r3_seed1
deformation,deformation_ood_lambda1p0,large,10,300,1,320,69120,0.006472839999521426,0.008624123171912608,9.345302309782255e-15,0.10780909741297365,0.0004991161917267297,0.006715982805746535,0.008818272954909157,0.0062296971932963175,0.00842550076027281,ic,deformation_low_train__detaqscf__large__n010_te0300_r3_seed1
